source,target
10163,102857
10163,116837
10163,95241
10163,4671
10163,13944
10195,31607
10195,44564
10195,63855
10195,72287
10213,81205
10213,45174
10213,85265
10301,6771
10301,23906
10301,89989
10372,2625
10372,7782
10372,28299
10372,43404
10372,74740
10372,101125
10372,127643
10372,146246
10574,60
10574,683
10574,1838
10574,3272
10574,7352
10574,8651
10574,12793
10574,12930
10574,13001
10574,18343
10574,18269
10574,18852
10574,19289
10574,20334
10574,69706
10679,48979
10905,189
10905,5935
10905,47236
11059,4238
11059,6537
11059,7789
11059,8885
11059,9093
11059,9364
11059,9423
11059,84090
11059,84433
11059,94340
11059,39244
11118,189
11118,31570
11118,40807
11118,53824
11118,68833
11118,69455
11118,72744
11118,85390
11118,108803
11118,122299
11118,143417
11123,189
11123,86866
11123,29721
11123,64072
11123,62483
11123,76109
11123,108392
11123,51895
11123,29527
11123,145986
11123,56266
11123,90408
11123,131884
11123,87073
11123,133945
11151,2308
11151,3818
11151,4598
11151,8350
11151,8646
11151,9325
11235,11337
11235,39961
11235,25181
11235,126804
11235,88570
11235,56266
11235,85044
11235,3130
11236,36754
11236,39961
11236,48358
11236,79888
11236,85659
11236,131884
11236,144250
11300,189
11300,2843
11300,63770
11300,97844
11300,106536
11300,109234
11300,111235
11300,115596
11320,1000
11320,1435
11320,2143
11320,2930
11320,3818
11320,12056
11320,107662
11320,15251
11337,132532
11337,23906
11337,101654
11337,21167
11337,21576
11337,27578
11337,50885
11359,8350
11359,1605
11359,22918
11359,17786
11359,4362
11430,87855
11430,108115
11450,189
11450,5867
11450,82859
11450,68574
11453,189
11453,3126
11453,25897
11453,136245
11453,76369
11453,24271
11453,129779
11453,71051
11571,3063
11571,5006
11571,7352
11571,7644
11571,15236
11571,17732
11571,19623
11571,21221
11571,57569
11645,8246
11932,16952
11932,43751
11932,44726
11932,46933
11932,52050
11932,52756
11932,53129
11932,93715
11932,100875
11932,104172
11936,1699
11936,18290
11936,16503
11936,89734
11936,24208
11936,16248
11936,51952
11938,7966
11938,5867
11938,69306
11938,42622
11938,79628
11938,30865
11938,43205
11938,110455
12022,1699
12022,8651
12022,11645
12022,12582
12022,12793
12022,16985
12022,17954
12022,18852
12022,18803
12022,20334
12022,25248
12022,25244
12022,41117
12056,3818
12056,11320
12056,16717
12134,15445
12134,16041
12154,18810
12154,25855
12154,59856
12154,66568
12154,77259
12154,85043
12154,85891
12154,117743
12154,122477
12185,974
12185,3818
12185,8246
12185,8350
12185,16985
12185,18852
12185,24926
12185,50666
12185,3335
12185,4362
12198,21984
12241,110287
12241,13613
12241,80990
12241,53878
12241,81071
12241,80856
12241,62337
12241,89936
12241,25662
12241,58792
12241,57192
12241,46309
12264,29672
12393,693
12393,1136
12393,8467
12393,13001
12427,1594
12427,1886
12427,2625
12427,4598
12427,41012
12557,8646
12557,20324
12557,30891
12557,50666
12557,86306
12557,20334
12582,683
12582,1136
12582,1919
12582,3272
12582,8467
12582,8651
12582,12022
12582,12789
12582,20334
12602,148686
12623,74762
12623,74818
12623,27452
12623,107649
12763,483
12763,6150
12763,8015
12763,106923
12763,124479
12763,56378
12763,25748
12763,27452
12763,113318
12763,95834
12763,55083
12763,51905
12763,24271
12763,44570
12763,97696
12763,32446
12763,14280
12763,52504
12763,86657
12763,57951
12763,55043
12763,41385
12763,61448
12763,38157
12763,15445
12763,89945
12763,74006
12763,52756
12763,97875
12763,106533
12766,483
12766,8609
12766,11645
12766,13222
12766,20851
12766,84543
12766,120955
12766,72296
12766,102516
12766,98136
12766,107649
12766,42625
12766,74784
12781,1480
12781,1699
12781,69306
12781,77862
12781,43205
12789,4597
12789,12582
12789,18343
12789,18852
12789,41117
12789,3335
12789,15793
12793,10574
12793,12022
12793,31695
12793,25248
12793,20334
12793,12930
12793,18343
12854,3818
12854,4598
12854,13817
12854,41912
12854,41694
12854,103759
12854,114180
12889,9093
12930,10574
12930,12582
12930,12793
12930,20334
12930,17954
12930,13001
12993,2134
12993,2522
12993,3063
12993,2897
12993,3070
12993,3072
12993,3554
12993,4800
12993,7459
12993,649
12993,21221
12993,14501
12993,17711
12993,73107
12993,18910
13001,6577
13001,10574
13001,12393
13001,12930
13001,16717
13136,15253
13136,48872
13136,113353
13174,1629
13174,3984
13174,6763
13174,7459
13174,8077
13174,18910
13174,17732
13174,15251
13174,15793
13174,19082
13222,28377
13222,14051
13222,14784
13283,7352
13283,19623
13283,26607
13283,44177
13343,3272
13343,3818
13343,5386
13343,13174
13343,32332
13343,14501
13343,50666
13343,92549
13343,12854
13381,127874
13381,112925
13381,128056
13381,62717
13381,90961
13381,86888
13381,36754
13381,53384
13422,12993
13422,19082
13422,135555
13474,189
13474,1050
13474,3172
13474,3568
13474,3977
13474,12022
13474,15445
13474,15253
13474,27428
13474,29327
13474,29365
13474,40119
13474,39600
13474,42360
13474,43363
13474,43516
13474,44261
13474,45969
13474,46309
13474,48643
13474,49328
13474,52190
13474,57807
13474,58279
13474,58792
13474,63768
13474,68833
13474,85994
13474,90877
13474,97875
13474,106513
13474,120853
13474,129779
13474,133586
13538,2134
13538,2978
13538,6150
13538,25662
13538,26802
13538,27509
13538,37926
13538,40807
13538,43399
13538,46933
13538,48274
13538,53058
13538,52756
13538,61448
13538,63395
13538,79070
13538,81958
13538,86863
13538,96199
13538,107029
13538,111235
13538,123738
13538,132013
13538,133945
13538,143433
13613,189
13613,12241
13613,80990
13613,30369
13613,89936
13613,81071
13817,5006
13817,6472
13817,20293
13817,15253
13817,68758
13817,25897
13817,59744
13847,96485
13847,13944
13847,63793
13851,100423
13851,93798
13851,73757
13851,85043
13851,96373
13851,96485
13851,110167
13944,13847
13944,49601
13944,81652
13944,90033
14051,13222
14051,44177
14051,73107
14051,72478
14280,1699
14280,19734
14280,104167
14302,189
14302,7922
14302,35518
14302,39972
14302,91691
14302,98136
14302,106292
14302,106536
14302,108123
14302,109742
14302,131172
14326,7841
14326,7941
14326,72296
14326,132778
14326,107916
14326,58937
14326,39596
14326,124212
14326,53824
14326,39803
14326,41183
14326,53592
14326,108803
14326,126691
14326,11430
14389,2352
14389,4699
14389,19623
14501,3532
14501,12993
14501,13174
14501,13343
14501,13422
14501,19082
14501,649
14784,650
14784,2897
14784,3561
14784,8609
14784,33391
14784,41290
14784,15445
15075,3984
15075,6150
15075,77003
15075,85994
15075,47993
15075,86888
15075,38784
15075,83695
15075,46736
15075,20647
15075,92796
15075,87521
15075,37926
15075,38157
15086,12022
15086,124724
15086,63770
15086,120853
15086,114649
15086,126684
15086,44498
15086,126804
15236,2134
15236,2522
15236,2897
15236,9624
15236,11571
15236,12022
15236,2504
15236,18260
15236,649
15236,19082
15247,1210
15247,2143
15247,2897
15247,3532
15247,26198
15247,75750
15247,97796
15251,3984
15251,5006
15251,13174
15251,19082
15251,21221
15251,19310
15251,111675
15253,5006
15253,6472
15253,6763
15253,13136
15253,13817
15253,15793
15253,21615
15268,7894
15268,4673
15268,49016
15268,42582
15268,46980
15268,48979
15268,107369
15268,70435
15268,98748
15268,88570
15268,20221
15268,109899
15268,81816
15268,49069
15268,4671
15268,132525
15268,140030
15306,3558
15306,3554
15306,7644
15306,5935
15306,18605
15306,15445
15306,21221
15306,20293
15306,15739
15306,122063
15306,27486
15326,189
15326,37190
15326,68360
15326,111984
15326,68574
15326,65153
15327,189
15327,114179
15327,108748
15327,77023
15327,123470
15333,189
15333,8824
15333,46210
15333,48358
15333,27511
15333,88570
15333,4671
15333,40807
15379,7922
15379,9914
15379,83618
15445,15306
15445,18005
15445,12134
15705,27509
15732,2143
15732,2897
15732,4699
15732,20903
15732,56547
15732,50484
15739,13136
15739,13817
15739,15306
15739,20293
15739,63777
15739,72366
15739,16571
15739,103766
15739,18260
15793,2978
15793,3070
15793,3984
15793,4699
15793,5006
15793,8077
15793,8066
15793,9624
15793,12022
15793,12789
15793,13174
15793,15253
15793,17732
15793,19082
15793,19623
15793,22146
15793,24555
15793,83618
15974,650
15974,1392
15974,1629
15974,3558
15974,3561
15974,3554
15974,3984
15974,8077
15974,26802
15974,25897
15974,33391
15974,19082
16041,650
16041,2978
16041,6577
16041,115115
16041,35884
16041,12134
16041,45696
16041,124015
16041,60383
16041,18170
16041,49107
16050,44568
16050,49708
16050,48872
16050,108803
16050,65613
16050,27452
16050,52190
16099,54846
16099,43171
16099,649
16099,7678
16099,57736
16099,6762
16099,91691
16248,5935
16248,11936
16248,120460
16248,126684
16248,43468
16248,106427
16248,43078
16248,44498
16248,46933
16248,113273
16412,96316
16412,146183
16412,125423
16412,120460
16412,29660
16412,96199
16412,70757
16412,102846
16412,54542
16468,3977
16468,6577
16468,11645
16468,108803
16468,4673
16468,50051
16468,42265
16468,7678
16468,88570
16468,4671
16468,43162
16468,27428
16468,649
16468,54542
16468,40807
16468,50626
16468,52050
16476,114288
16476,132532
16476,57902
16476,29679
16476,97893
16476,29673
16476,132453
16489,11645
16489,93352
16489,86479
16489,50484
16489,56166
16489,7678
16503,650
16503,11936
16503,123528
16503,52759
16503,44726
16503,93715
16503,43751
16503,46933
16503,44498
16545,3641
16545,24161
16545,25897
16545,27509
16545,33357
16545,45174
16545,46210
16545,48358
16545,48979
16545,49069
16545,59146
16545,70276
16545,88280
16545,90962
16545,98748
16545,106552
16545,107029
16545,107369
16545,108483
16545,108211
16545,109899
16545,116660
16545,120832
16546,8824
16546,34914
16546,112325
16546,69127
16571,650
16571,3063
16571,4800
16571,5895
16571,5867
16571,7644
16571,8077
16571,7887
16571,9624
16571,15739
16571,15974
16571,18910
16571,22146
16571,53129
16571,98374
16571,100875
16571,112023
16571,114929
16587,19289
16587,34738
16587,20419
16687,650
16687,76629
16687,66505
16687,50287
16687,59081
16687,28377
16687,99558
16687,54671
16687,46353
16687,54975
16687,99551
16687,61297
16687,72024
16717,12056
16717,13001
16717,147327
16717,39661
16847,75202
16847,75498
16847,129001
16890,4673
16890,88280
16890,70276
16890,146963
16890,3291
16890,61633
16890,48979
16890,107369
16890,70435
16890,42345
16890,56475
16890,49069
16949,53604
16949,18810
16952,20647
16952,24080
16952,20221
16985,1000
16985,1136
16985,4598
16985,12022
16985,12185
16985,12393
16985,24491
16985,24988
16985,24820
16985,76916
16985,50666
16985,31695
16985,1605
17235,9423
17235,78139
17235,108028
17235,45059
17256,3977
17256,11936
17256,43739
17256,106427
17256,113353
17256,18290
17256,132397
17256,106378
17256,73145
17256,121227
17256,43162
17256,33662
17256,44498
17256,89945
17256,83404
17256,26270
17256,112718
17256,90112
17256,89734
17479,2134
17479,8066
17479,25904
17479,23731
17479,120853
17479,51532
17479,50660
17479,72964
17479,42785
17479,126873
17479,60383
17479,59744
17479,74740
17479,2504
17644,5362
17644,111235
17644,131172
17644,69375
17711,3554
17711,5142
17711,6577
17711,8580
17711,12993
17711,21221
17732,5006
17732,7922
17732,11571
17732,13174
17732,15793
17732,18910
17732,24555
17786,693
17786,4597
17786,8651
17786,11359
17786,17954
17786,18343
17786,24926
17786,25248
17824,6577
17824,7970
17824,23286
17954,693
17954,4597
17954,8651
17954,12022
17954,12930
17954,16985
17954,17786
17954,25248
17954,25244
17954,24820
17954,86306
17954,1605
18005,2134
18005,3532
18005,6472
18005,9624
18005,13817
18005,15445
18005,94521
18005,22918
18005,3335
18005,68758
18005,18605
18005,23451
18005,25797
18170,55852
18260,1050
18260,2978
18260,3558
18260,3554
18260,5006
18260,8077
18260,15236
18260,119309
18260,18910
18269,693
18269,1919
18269,7749
18269,10574
18269,18343
18269,18852
18269,22918
18269,19289
18269,34738
18290,11645
18290,11936
18290,113353
18290,89945
18290,93715
18290,90112
18290,89734
18290,106055
18290,83404
18290,98679
18290,65084
18290,44498
18343,693
18343,8647
18343,10574
18343,12789
18343,12793
18343,17786
18343,18269
18343,31974
18359,45286
18359,112023
18359,114929
18359,108922
18359,122632
18605,3561
18605,6658
18605,9602
18605,15306
18605,18005
18605,21221
18605,25897
18651,3719
18651,103759
18651,42003
18651,23906
18651,22687
18673,12930
18673,22288
18673,88570
18673,132525
18675,5935
18675,21001
18675,57918
18675,53875
18703,100090
18703,49733
18703,67180
18703,71117
18703,64933
18810,5889
18852,683
18852,1838
18852,3272
18852,5599
18852,8246
18852,10574
18852,12185
18852,12789
18852,18269
18852,24988
18852,34738
18852,41117
18910,4800
18910,7459
18910,13174
18910,17732
18910,18260
18910,4830
18910,21221
18910,24555
18910,29809
18910,25711
19069,683
19069,55953
19069,74818
19069,69416
19069,69206
19069,649
19082,3984
19082,5006
19082,8077
19082,13422
19082,14501
19082,15251
19082,15793
19082,19310
19082,25295
19082,26382
19082,111675
19092,35884
19092,71487
19113,43390
19113,49708
19113,76629
19113,84543
19113,85659
19113,123528
19232,12789
19232,39961
19232,56379
19232,63768
19232,85750
19232,120460
19281,683
19281,7749
19281,46980
19281,53241
19281,107369
19281,48979
19281,108483
19281,109234
19281,82628
19281,109742
19281,104586
19281,140030
19281,33461
19281,61633
19289,683
19289,1838
19289,3272
19289,8350
19289,8651
19289,10574
19289,16587
19289,18269
19289,30891
19289,1605
19289,48201
19292,67072
19299,103889
19299,84697
19299,57809
19310,2352
19310,3984
19310,7922
19310,8077
19310,8580
19310,9624
19310,15251
19310,17732
19310,19082
19310,20647
19353,5867
19353,93715
19434,683
19434,117018
19434,48979
19623,3070
19623,3984
19623,5006
19623,7459
19623,11571
19623,13283
19623,14389
19623,15793
19697,32931
19720,585
19720,7933
19720,109311
19720,85044
19720,7941
19720,132650
19720,50383
19720,107734
19720,131113
19720,41788
19720,56378
19734,585
19734,14280
19734,92549
19734,53129
19734,82729
19734,43363
19734,105527
20135,72390
20135,80783
20135,108799
20135,68619
20135,108858
20135,72296
20135,132137
20135,132650
20135,44922
20135,28304
20135,74084
20135,61303
20135,88861
20135,107501
20135,50626
20135,123840
20135,83168
20135,149646
20135,122671
20235,585
20235,10213
20235,43390
20235,114179
20293,1022
20293,1699
20293,5006
20293,7352
20293,7227
20293,13136
20293,13817
20293,14501
20293,15306
20293,15739
20293,88767
20293,72067
20293,29529
20293,61139
20293,4830
20324,683
20324,8643
20324,8646
20324,12557
20324,34572
20324,12854
20334,683
20334,1000
20334,1838
20334,1919
20334,3272
20334,9602
20334,10574
20334,12022
20334,12582
20334,12793
20334,12930
20334,47993
20334,23651
20334,45696
20334,1605
20369,585
20369,25181
20369,32397
20369,39801
20369,39972
20369,44619
20369,44723
20369,44922
20369,52504
20369,53058
20369,53824
20369,55043
20369,56688
20369,57875
20369,69651
20369,72892
20369,74084
20369,79131
20369,85750
20369,86006
20369,86597
20369,107731
20369,111235
20369,111334
20369,120955
20369,129535
20369,129847
20369,132778
20369,143433
20372,1699
20372,6228
20372,5867
20372,7481
20372,16687
20372,44671
20372,124002
20372,55243
20372,48479
20372,123480
20372,28247
20372,1830
20372,28377
20372,101036
20372,123926
20372,62630
20372,46736
20372,7941
20372,89766
20372,49122
20372,77231
20372,70180
20372,87224
20372,86306
20372,111462
20372,106557
20372,143681
20372,69706
20384,119450
20384,40119
20384,115756
20384,29050
20384,57807
20384,61470
20384,56061
20384,44262
20384,39661
20419,1886
20419,8246
20419,1605
20419,4362
20647,4800
20647,5006
20647,7352
20647,8580
20647,16952
20647,17732
20647,19310
20647,105527
20851,12766
20851,20235
20851,67615
20851,72448
20851,72268
20851,130797
20851,75013
20851,78454
20851,21615
20851,70385
20851,124212
20851,37060
20851,27578
20903,7352
20903,15732
20907,5935
20907,44177
20907,47616
20932,5889
20932,40083
20932,43399
20932,44261
20932,58500
20932,61470
20932,66827
20932,76259
20932,76732
20932,85994
20932,86657
20932,127937
20932,130771
20932,138899
20932,143681
21000,9294
21000,115045
21000,50628
21000,3130
21000,51895
21000,128227
21000,66505
21000,48751
21000,50660
21000,59081
21001,108211
21001,144532
21001,12134
21001,130928
21001,45011
21001,69748
21001,24115
21001,53875
21001,45798
21001,107369
21003,140030
21003,110339
21003,49069
21003,12134
21003,124980
21003,61633
21003,55043
21003,61303
21003,42265
21003,50051
21003,48979
21003,107369
21003,107029
21021,585
21021,5935
21021,36626
21021,106557
21021,142702
21021,54542
21021,104068
21021,115010
21043,104629
21167,49785
21167,49834
21167,62693
21167,99383
21167,115462
21167,36412
21167,29849
21167,115662
21167,120460
21167,43623
21167,124631
21167,86657
21221,4800
21221,7459
21221,7644
21221,8015
21221,8580
21221,11571
21221,12993
21221,13222
21221,15306
21221,15251
21221,17711
21221,18605
21221,18910
21221,141766
21221,25295
21392,122299
21392,102857
21576,8824
21576,29932
21576,132612
21576,23451
21576,144250
21576,66505
21576,37008
21576,30226
21576,113444
21576,40807
21576,48985
21576,48872
21576,29526
21576,134878
21576,101560
21576,29730
21615,23451
21615,70385
21615,82925
21615,106536
21618,29327
21758,40765
21758,31974
21758,115114
21758,115115
21770,2099
21770,7894
21770,106356
21770,89891
21770,67180
21770,90877
21770,38010
21806,1105
21806,11645
21806,27511
21806,49016
21806,106055
21806,59146
21806,48872
21806,31041
21806,4671
21806,74818
21806,88570
21806,65084
21806,132013
21806,48751
21806,85607
21828,7991
21828,114610
21828,112023
21828,115890
21828,45187
21970,1699
21970,4595
21970,49078
21970,115948
21984,22288
21984,22295
21984,113202
21984,78478
21984,148777
21984,126791
21984,12198
21984,39801
21984,3291
21984,41067
22085,13613
22085,70435
22085,69651
22085,49016
22085,86597
22085,111334
22085,67801
22085,29050
22085,12134
22085,113276
22085,57632
22085,33461
22146,585
22146,1050
22146,1699
22146,5006
22146,15793
22146,16571
22146,97796
22146,25711
22146,123017
22146,68150
22255,746
22255,3984
22255,20221
22255,22146
22255,42265
22255,50051
22255,46980
22255,86597
22255,90584
22255,25748
22255,107916
22255,54542
22255,3130
22255,7678
22255,10195
22255,36412
22255,129001
22255,114132
22255,4671
22255,39189
22255,58792
22255,58279
22255,79136
22255,29077
22255,36754
22255,128116
22255,32332
22255,27428
22255,44625
22255,125423
22255,82658
22255,106513
22255,52756
22255,48643
22255,105643
22255,63793
22255,140030
22255,41290
22255,12154
22255,113245
22288,21984
22288,22295
22288,12198
22288,88047
22295,21984
22295,22288
22295,41067
22295,88047
22470,746
22470,46210
22470,24398
22470,124106
22470,110034
22470,44262
22470,53875
22470,50051
22622,746
22622,16949
22622,46980
22622,107029
22622,48979
22622,81958
22622,107662
22622,55953
22622,108211
22622,27509
22622,12134
22622,124980
22622,70396
22622,49069
22622,110339
22622,107369
22622,70435
22622,61633
22687,1136
22687,39189
22687,42625
22687,49122
22687,124835
22783,92549
22783,107799
22783,79070
22783,79136
22783,77020
22783,67801
22783,52893
22813,61303
22813,149646
22813,107740
22813,7941
22813,27509
22813,47222
22813,107501
22918,1919
22918,11359
22918,13136
22918,18005
22918,18269
22918,25248
22918,41117
22932,746
22932,2930
22932,8609
22932,8824
22932,8934
22932,45696
22932,51663
22932,55953
22932,56372
22932,47985
22932,71487
22932,50484
22932,140030
22932,88001
22932,12154
22932,57736
22932,71051
22932,24988
22964,81241
23121,11095
23121,3130
23121,25662
23121,136245
23121,67705
23121,89936
23121,81787
23121,123528
23129,7067
23129,22146
23129,39803
23129,85750
23129,143946
23286,9754
23323,6298
23323,73675
23323,53604
23451,18005
23451,21576
23451,21615
23451,25904
23451,35884
23451,43425
23451,48014
23451,94521
23451,115114
23451,115115
23474,27509
23474,35685
23474,133715
23474,100146
23474,88997
23474,71487
23564,5249
23564,55852
23651,1000
23651,5599
23651,19289
23651,20334
23651,30891
23651,24988
23651,24491
23651,24926
23731,17479
